!Series_title	"Homo sapiens whole genome expression microarray of endometrium obtained from fertile and Infertile women with stage IV ovarian endometriosis and without endometriosis"
"A_24_P921623"	-2.6468754	-2.6810498	-1.0978951	0.37092543	-1.0378566	-1.342607	-0.99768114	-0.62237024	-0.4462247	-2.2826147	3.2615027	2.410236	0.4359603	2.5365405	2.328936	2.351417	2.2739043	2.2082858	-0.25445127	0.97480917	-0.68373156	-0.06593275	2.696364	0.31699896	0.4448161	0.06593275	0.4178157	-1.3014374	-0.8012309	-0.9468322	-0.67763376	3.1731615	1.9822447	4.2535048	-0.106993675	-0.2039814
"A_24_P92163"	-0.39369774	-1.5044518	0.2560358	-0.5239296	-0.28719902	-0.37667894	-0.42684364	-0.17208338	-1.084022	-1.6706152	0.34583092	0.9200959	0.7202163	0.21278954	-0.07432747	0.19511032	0.2651825	0.07432747	0.35945606	2.2258368	1.6636539	-0.7302723	-0.24844074	-0.7616739	0.36824894	0.875319	0.8850889	-0.4979844	-1.7983379	-1.8217201	-0.14837742	4.111864	10.684797	4.1337657	-0.22726822	0.7510123
"A_24_P921633"	0.26840544	0.48240614	-0.28641558	-0.7387862	-0.0230937	-1.7134519	-2.1613307	-1.0389729	0.5803795	-1.9867435	-2.962603	-2.6835427	-2.1051211	-2.827126	-0.21329737	-1.567347	-2.562612	-1.8173451	1.1136074	1.2133355	1.9809489	1.4232459	1.926085	4.7087035	1.8043785	-1.9059129	-2.7063394	1.0951443	0.0230937	-0.028522015	0.5939517	7.628359	8.084133	6.3171387	0.43378067	7.587196
"A_24_P921636"	-0.031398296	0.2382102	-0.62231874	-1.0527563	-0.30920553	-2.1914616	-2.5875292	-1.4353151	0.18556261	-0.512475	-2.4404287	-1.3512669	-0.06609917	-3.2073898	3.966775	-1.9792233	-2.9743252	-2.169756	0.6119747	0.78447247	1.4723635	0.98623943	3.7581282	0.87261295	2.7525566	-2.8921022	-3.02956	3.7205644	0.31951952	-0.30767822	1.1789794	7.3015327	4.6163816	7.086225	0.031398773	2.4301553
"A_24_P921649"	-0.28883457	-1.0613289	1.2003031	-1.2471981	0.39779282	-2.1543975	-2.6501403	-1.5372729	0.06403971	-0.92375374	-0.60244083	-0.21946526	-0.830215	-0.45924473	-0.5741639	-2.0190473	-3.0596395	-2.3267856	0.7674689	1.0310569	1.8054118	0.7448478	1.2747302	1.0442481	1.0144343	-2.664806	-3.2050242	1.319406	1.2663321	0.75727606	1.3959241	5.865263	6.090544	6.414196	-0.06403971	2.5044107
"A_24_P921660"	0.20979834	-0.56341887	-0.2553544	-0.7431922	0.012626171	-1.6619077	-2.1517806	-1.0411143	0.5604925	-1.9207377	-0.92033815	-2.52101	-1.7993512	-1.2660189	-0.012626171	-0.45576525	-0.23836851	-0.35243845	1.2539253	1.5200906	2.296309	1.2278876	1.7663388	1.5322404	1.5071383	-0.84573555	-0.7281985	-0.22608042	0.18000937	0.12586546	0.505157	7.211154	5.1921244	6.388652	0.443408	3.7449117
"A_24_P921683"	-0.57218456	-0.44858217	-1.0780358	-1.4981585	0.03510332	-2.9337082	-3.3474102	-2.227068	-0.5847411	-2.7340899	1.4971871	1.6102204	-0.4630227	1.7189231	-1.1784964	-2.504335	-3.5096664	-2.7424364	-0.03510332	0.2576294	0.9330759	0.073881626	0.6724806	0.55237913	0.3766594	-1.7775578	-2.9007902	2.7606845	3.2654285	2.085103	2.509397	5.1191673	4.142457	5.141069	-0.48636675	4.230944
"A_24_P921719"	0.86968327	-0.5827403	0.042477608	-0.60721684	-0.042478085	-1.8156166	-2.4339628	-1.2947121	0.3602028	-1.3565145	-3.161749	-2.9114428	-2.337844	-3.0990362	-0.16637468	-1.5223956	-2.528329	-1.8278084	1.7556009	1.3902378	2.1133766	1.0091143	1.5784264	1.2347994	1.3305922	-2.4415884	-2.9140406	-0.336545	0.2846651	0.20665264	0.44801617	6.96677	4.809041	6.005568	0.33710718	2.6228147
"A_24_P921727"	-0.17242432	-0.51643705	1.050992	1.3472967	-0.4724579	-2.4058485	-2.8946066	-1.7782354	-0.13714933	-2.4555426	-3.5952368	-2.8536577	-0.5922804	-2.3344717	0.47741604	-2.0375237	-3.0336485	-2.2534685	0.60321045	0.69125843	1.504405	2.049338	4.437958	0.6062255	0.9776058	-2.9237547	-3.1431284	1.3792338	0.98705864	0.06587982	0.67831326	6.4864106	7.332378	6.493998	-0.0658803	8.217436
"A_24_P921738"	0.92523766	0.48683977	4.967751	1.0577321	1.3321385	-1.2016377	-1.428863	-0.016269207	-0.13597345	1.3051791	0.016269207	2.4785905	2.4954371	1.0875268	-1.4704614	-1.8205256	-2.296504	-2.5883112	-1.410954	-1.2538047	-0.5066848	-1.5906539	-1.0896235	-1.4483657	-1.3125992	-2.3676915	-2.3182206	4.69383	4.746837	5.0497003	5.1869006	3.4504268	2.275801	3.4723282	-0.7245698	0.089574814
"A_24_P92174"	0.70478773	0.0464077	3.86969	0.35319614	0.7257676	-0.65254307	-1.4945765	0.44923878	0.35213184	1.0448742	-0.0464077	2.7322454	2.6558962	1.3624325	-3.6010118	-3.4068546	-3.8478436	-4.086467	-2.672799	-2.6058397	-1.7654524	-2.6525598	-1.7620902	-2.700407	-2.370275	-2.1106935	-2.5717692	4.8114986	4.78734	4.9479713	4.8777485	2.3622544	1.1876285	3.3497746	-1.5804348	-0.9985976
"A_24_P921748"	0.3304658	-0.4880395	-0.23055649	-0.66522646	0.18383646	-1.8034339	-2.2812562	-1.1807232	0.42908955	-1.3579516	-3.0824323	-2.2749095	-1.8131366	-2.9063897	-0.1293683	-1.4750905	-2.4723344	-1.6837811	1.2232871	4.206671	2.1617832	1.1543956	1.6895704	2.113482	1.4835358	-2.3830695	-2.82943	0.24650812	0.07765055	-0.07765055	0.33050585	9.537355	7.3160996	6.305479	0.50031614	5.5499783
"A_24_P921771"	0.030705929	0.03300953	-0.37042046	-0.9356804	-0.1994667	-1.6880674	-2.2589417	-1.1747408	0.38489056	-1.1041107	-2.3882627	-1.5289297	-0.030705452	-1.1690588	-0.29486895	-1.5969458	-2.640109	-1.9643879	1.2085295	1.4099097	6.226652	5.5412517	3.7474608	1.3226271	1.4669142	-2.5241842	-2.969143	-0.3896141	1.2069731	1.4295492	0.32584524	6.3292656	11.713176	6.351167	0.38105536	6.478261
"A_24_P921801"	-1.8150702	-0.4011035	-3.0455265	-1.3054557	-0.8958993	0.6384473	0.93120146	0.76345205	0.7825322	0.007021427	-0.71469927	-0.63464594	0.3049035	-0.48745012	0.863256	0.90921926	0.88721323	0.7402673	0.873796	0.69659805	0.750618	-0.007021427	0.035797596	0.14907122	0.98835325	0.9618077	1.1441197	-1.9309006	-2.0769048	-1.7973194	-1.8019686	-0.95499253	-2.1296184	-0.93309116	-0.87964296	-4.3158445
"A_24_P921823"	3.654028	1.6899109	1.1379356	1.9499254	1.0579376	-0.16293716	0.12004185	-0.13624191	-0.07549286	0.8578434	1.0644112	1.1002903	-0.18567467	1.4887991	0.78035164	0.7341318	0.73006535	0.83175564	-0.309206	-0.36582804	-0.4467702	-0.02872467	-0.15341663	0.02872467	-0.23027611	1.0332603	0.82543755	-0.17061234	-0.11958027	-0.037415504	-0.23568535	-1.8584678	-3.0330937	-1.8365664	2.8931522	-5.21932
"A_24_P92183"	-2.2316241	-2.7713065	-2.8164597	0.11271429	-0.8103728	-0.9744859	-0.919456	-0.4171281	-0.273376	1.1294255	0.5269332	-0.42091417	0.3005166	-0.11271429	1.9310098	2.1083112	2.0411487	1.847631	-0.97169447	-1.0175738	-1.0734382	0.9623046	1.0185924	0.9961629	-0.7932234	-1.2137837	-1.0181603	0.2565713	0.22428179	0.34412432	0.41243792	0.3991096	11.315649	0.42101097	-0.8686533	-2.9617424
"A_24_P921832"	-1.019417	-0.8623965	2.7360094	-1.1529682	-0.097117186	2.0931728	1.1624763	1.050925	0.097117186	3.0225484	4.9474583	6.6072636	6.816187	5.668067	-1.0103028	-0.62427354	-1.068711	-1.3912675	-1.608083	-1.4170291	-0.6725414	-1.7356131	-1.240412	-1.5903723	-1.4913027	-1.5161107	-0.9818871	5.2145214	4.1181183	3.966005	4.124548	3.3153524	5.049219	3.3372538	-2.0113175	0.6902225
"A_24_P921857"	-0.5384798	-0.5370779	3.981978	-1.4734969	-0.78046846	-0.931829	-0.9866977	0.58098364	0.19818497	-1.4958768	-3.7609758	-0.93283796	-0.2114973	-1.5698204	-0.88908195	-2.2485409	-1.3557205	-1.8577147	0.59184265	0.772583	1.5318146	0.48903227	1.0167055	0.57201767	0.74585056	-2.3388987	-0.19818449	3.1138992	3.3121805	2.0530348	2.934719	5.601075	4.42645	5.622977	-0.30015802	2.2402234
"A_24_P921871"	-1.1063042	1.6000228	3.2034602	-2.2897425	-1.0387182	-0.9127512	-2.0699286	1.1289444	0.9829273	-2.8634768	-2.4439716	0.06938028	0.57739305	-2.0255513	1.3054714	-3.2460604	-4.2500563	-3.4365978	-0.7043028	-0.4615488	0.17027235	-0.38948822	0.2335434	0.92991066	-0.06937981	-4.1897974	-4.2889137	0.59635353	0.751523	0.90600395	1.397615	4.469096	3.2944705	4.8126817	-1.2396388	1.1082444
"A_24_P921897"	-1.4810965	0.7404158	-3.0664265	-1.2532246	-0.48314738	1.7515795	2.326708	0.63080525	0.65779424	2.1243842	-0.16284156	-0.9790199	-0.43291354	-0.019628286	2.5519507	2.4872572	2.460048	2.570863	0.5167148	-0.39340138	-0.41757178	0.019628286	1.3437951	0.48184323	-0.905514	0.72349286	0.9698956	-0.34660983	-0.18193603	-0.43111968	-0.39334083	1.0337749	-0.14085102	1.7546198	-0.12930751	-2.3270772
"A_24_P921906"	-1.4709711	-1.0606813	1.513413	-0.70202875	-0.43369198	-1.3470039	-1.3517051	-0.82292986	-1.7024493	-1.5260987	0.7079878	0.50507545	1.2367935	0.42380047	0.11672211	0.062932014	0.11222458	0.066799164	-1.3167968	-1.2035322	-0.16148376	-0.062932014	1.3198996	-1.2292361	-0.8602767	-0.9298792	-0.9027219	2.3059912	2.1305017	2.1960835	1.9003973	3.8635495	2.6889236	3.8854508	-1.9747896	8.229834
"A_24_P921933"	1.4678965	-0.7436781	-1.1481566	0.83566856	0.21097708	-1.2054214	-0.9147501	-1.4169273	-1.4982548	0.119644165	0.56646156	0.25242615	-0.19038868	0.69168854	-0.002872467	0.002872467	-0.049783707	0.11450291	-1.9341631	-0.95465326	0.20688534	-0.011045933	-0.14335203	-0.13622761	-0.8290479	-0.5050564	-0.3951769	1.063726	1.3037438	1.1841855	0.9126024	2.2766745	3.5281754	2.2985759	0.40437222	-1.0841775
"A_24_P921947"	0.05032158	1.2377806	-0.3194914	-0.8968773	-0.24927568	-2.1041117	-2.630005	-1.4537196	0.14604664	-2.197648	-3.3739576	-3.0736675	-1.4133978	-3.2961435	-0.38333035	-1.7715445	-2.7620592	-2.006836	1.0813437	1.224761	1.9760599	0.8712559	1.3835192	1.008223	1.156117	-2.667673	-3.0784369	0.0936532	-0.05032158	0.57446957	0.18176174	5.9240875	4.749462	5.945989	0.12538624	4.9139953
"A_24_P921957"	1.3193336	-0.6649146	1.2028041	-0.61077356	0.044705868	-2.8980289	-3.3638453	-1.7475843	-0.7557421	-1.5984831	-1.3425632	-0.5959797	0.23826218	-0.8439231	-1.4842496	-2.8082566	-2.8325648	-3.1380925	-0.044705868	0.761148	0.88553333	0.16440344	0.6517358	0.18831587	0.4454174	-0.6856904	-1.6752958	1.4934745	1.9986119	1.4818592	1.350215	5.114375	6.262447	5.1362762	-0.8109193	11.606009
"A_24_P921980"	1.5814939	3.0474868	5.710097	-0.10667038	0.18833208	1.0655265	0.069120884	2.8593488	2.5512414	0.5754781	-0.26376295	1.6607375	2.1855998	-0.069120884	-2.532395	-2.2628846	-2.2908683	-2.4458518	-3.5210934	-2.5822396	-1.612694	-3.0502925	-2.7746096	-0.50789404	-2.3489003	-2.3380938	-1.733316	3.2350612	3.232695	3.1885676	3.0479999	2.3055158	0.44676328	3.0493805	-0.5209012	-1.2476401
"A_24_P921986"	0.09266424	-0.09266424	-0.44963408	-0.9183049	-0.20579338	-1.8869348	-2.540258	-1.4150391	0.21688557	-0.62903595	-1.8090577	-0.8805289	-0.18421078	-2.2604575	-0.14381456	-1.7354741	-0.9313216	-1.979507	0.93412733	1.0488057	1.8417196	1.0531297	1.5393815	0.99141645	1.3708501	-2.6265578	-0.9647355	1.3015957	0.6171117	0.5804281	0.21257877	6.0295725	4.854946	6.0514736	0.24409723	2.6687202
"A_24_P921991"	0.067584515	-0.6325755	-0.41867447	-0.8879576	-0.06758404	-1.8382854	-2.3393707	-1.243731	0.34064817	-0.6371455	-3.1326914	-2.8057394	-0.66590166	-2.9815617	-0.3184805	-1.2455363	-2.6574068	-1.92103	1.1081591	1.3205376	2.120192	1.0240545	1.587491	1.2622151	1.3182402	-2.5542583	-2.9543343	4.029137	5.018278	4.4646153	3.772027	6.233886	8.515174	6.2557874	0.35208702	2.873034
"A_24_P922005"	-1.8251143	0.23811626	-0.19188738	0.09995222	0.8630719	-0.27310467	-0.27504444	-0.44125938	-1.1130562	-0.5085654	-0.56303024	0.002435207	0.82738686	0.11297989	-0.63359165	-0.1690216	0.00316906	-0.002435684	-0.7210345	-0.17603397	0.26906586	-0.7612324	-0.2800436	-0.53564453	-0.54177284	0.42219496	0.21668863	1.3969393	1.8639898	1.6162777	1.594439	4.869711	3.0904043	4.2869315	-0.004856587	6.6380186
"A_24_P922015"	0.13970327	-0.7903762	1.2734027	-0.8444538	-0.13970327	-1.860887	-2.3297992	-1.187151	0.45045996	-1.9634185	-3.0741792	-1.6208043	-2.2227416	-2.6346526	-0.36090422	-1.6890349	-2.727015	-1.9577479	1.0824122	1.344151	2.1105943	1.1414027	1.6506338	1.43363	1.4268827	-2.5822215	-2.7651248	-0.3682084	0.59017897	0.25232744	1.5137296	9.140496	5.3857546	6.155589	0.23098087	2.7728357
"A_24_P922056"	-0.7019024	-0.18725824	-1.550149	-1.487401	-0.8213639	0.48444748	0.3127327	0.16714954	0.019087791	0.2906313	-0.21997595	0.033818245	-0.124007225	-0.08105707	-0.061715126	0.15347195	-0.011878967	0.21093178	-1.381362	0.44367027	-1.0423851	-1.6750917	-1.415164	-0.53174543	-1.6831713	-0.09820938	0.011878967	0.9516697	0.6334286	0.5964546	0.79614544	3.1253464	2.6607637	3.1472478	-1.5829248	6.059325
"A_24_P922062"	-1.1313848	0.04167795	1.6116977	1.1739383	-1.2441063	-2.1322308	-2.851337	-2.5539298	-0.892807	-0.9619751	0.16537333	-0.3078122	0.56787825	-0.421494	-0.4895153	0.024959087	-0.03419161	-0.32162237	-0.29517603	-0.024959564	0.7245798	-0.18615818	0.34488297	0.122339725	0.10600376	-1.4562664	-1.4234748	1.3201756	0.7483487	1.1617212	0.11617279	5.074232	3.5357568	4.732284	-0.067881584	1.9777279
"A_24_P922084"	1.1971259	-0.9506173	-0.37985086	-0.5930133	0.24873304	-2.371574	-2.5752769	-1.5234785	-0.19676876	0.25202084	-2.439199	-1.962759	-1.1920991	-3.172279	-0.79319143	-0.76714706	-0.6161947	-0.6842513	1.9508324	0.72899866	1.551413	2.1569932	1.9795806	1.5885825	0.8877568	-3.028336	-3.3511662	0.14781141	0.86274195	0.8079276	1.8129678	5.691969	4.5173426	5.71387	-0.14781141	5.4622083
"A_24_P922096"	0.13241005	-0.6350393	-0.20873833	-0.8389063	-0.13241005	-1.7576523	-2.2640877	-1.139543	0.46731377	-1.5654202	-3.0220356	-2.7185755	-0.3466425	-2.1535616	-0.30912352	-1.6261864	-2.6692657	-1.9305935	1.1904945	1.4470901	2.2133532	1.1779308	1.687706	1.4608688	1.4318471	-2.5285988	-2.7852268	3.098114	3.8527842	3.196734	2.6478405	6.2425814	15.44476	6.264483	0.31215334	2.8817296
"A_24_P922101"	2.6582866	-0.96553755	1.2824855	1.3552251	3.9052453	4.597325	4.1007237	4.1557965	4.320129	-0.04252863	5.112455	3.8165421	4.121062	4.0199075	0.04252863	4.0404916	1.811501	0.942245	-4.981825	-4.9665885	-4.576056	-6.356611	-5.834535	-6.0635905	-4.1319423	-1.6618485	-3.7599998	-0.7841315	-0.9947715	-1.5768542	-0.06787443	-1.45344	5.0360475	-0.7335713	5.044234	-4.5293336
"A_24_P922120"	-1.0803425	-3.7073452	-2.9350984	0.16281772	-0.8072617	-0.8923638	-0.6368582	-0.40807557	-0.47191262	-2.7141201	1.2815759	0.92326045	0.7230747	1.4938285	1.7920816	1.7756193	1.781389	1.8174465	0.06655812	-0.9913218	-0.06655812	0.4330175	0.89126325	-0.19720578	-0.56852984	1.0003545	0.90888953	-0.8385346	-1.0825789	-0.94346404	-0.98555064	2.818246	1.64362	2.8401473	0.9297831	-0.5426061
"A_24_P922127"	-0.13362503	0.1874876	-0.7262554	-1.1586838	-0.42234325	-2.2399902	-2.6666212	-1.5201497	0.1123209	-1.0295544	-0.51776505	-1.6635389	-0.68795586	-0.9311633	0.74401	-0.3232851	-1.5300946	-2.2576122	0.5710163	0.71504927	1.4314842	0.9550934	1.4662714	0.7979851	1.3291187	-2.0965576	-2.3912086	0.042280674	1.1735325	0.4157586	0.53811264	5.752591	10.245037	6.6377716	-0.04228115	2.3917394
"A_24_P922139"	0.49397087	-0.32694817	-0.07204199	-0.5148573	0.26096535	-1.71381	-2.1902485	-1.087369	0.5390544	-1.7711849	-2.987996	-2.6585407	-0.3081131	-2.8152494	0.002630711	-1.3461752	-2.3393002	-1.548769	1.3319373	1.3974199	2.239214	1.2933159	1.8042173	1.2989769	1.6303902	-1.9642019	-2.6990633	-0.32484913	0.11182499	-0.002631187	0.48345375	6.364188	5.189563	7.9098377	0.6200948	3.2725053
"A_24_P922173"	-0.36240244	0.048877716	-0.7630768	-0.5914202	-0.5907507	-2.0785742	-2.633151	-1.5457821	0.017259121	0.051250935	-3.425973	-3.0505753	-1.6320438	-3.074214	-0.6894398	-2.0073357	-2.5842838	-2.366807	0.79836893	0.9913254	1.7509298	0.9191513	4.6103873	0.8973894	1.1681623	-2.930933	-3.342062	0.85784435	0.13196087	1.3770075	0.45936966	8.1831875	4.761077	5.957604	-0.017258644	2.5748506
"A_24_P922182"	-0.5642271	-1.3769178	2.328249	-1.4966726	-0.89967537	-2.8300333	-2.4730883	-1.7792706	-0.5125842	-0.6287761	0.3470044	0.31681204	-1.599452	-0.964262	-0.5313163	-0.054848194	0.24638176	0.054847717	0.38302803	0.5245867	1.2613668	0.15296984	0.69227505	0.33351612	0.45589828	0.12333059	0.69242334	-1.2778568	-0.7669592	-0.8316889	-0.42956734	5.151079	7.494893	5.172981	-0.5466528	1.7902274
"A_24_P922199"	0.8774195	-0.135468	-0.13362312	0.57670355	-0.6719961	-2.2031307	-2.746582	-1.6499305	-0.09672356	0.09672308	-3.2388697	-0.9407482	-1.4484706	-1.5292177	-0.7670536	-2.0996742	-2.698431	-2.4453945	0.7295189	0.9249997	1.682745	0.7593317	1.2777596	0.7840581	1.009202	-3.0226173	-3.4353657	1.0736818	0.9885335	0.1113987	1.5662994	5.825864	4.6512384	6.8501368	-0.11985159	6.360221
"A_24_P922208"	0.38659096	-0.2552023	-0.15067148	-0.58493423	0.19845867	-1.7365751	-2.132822	-0.97821665	0.6778636	-1.6313496	-2.8335447	-2.6479435	-2.050127	-2.7426548	-0.14440584	-1.4759431	-2.5168362	-1.735096	1.11482	1.4236002	2.1776133	1.41645	1.9579506	1.6394176	1.7281342	-2.390442	-2.5071497	-0.10557127	0.10557079	0.13102198	0.6280527	6.231042	7.791151	6.2529435	0.37211227	7.950344
"A_24_P922213"	1.0225906	-0.012457848	2.8193207	0.46354437	1.5701146	-2.0059776	-0.34461498	-1.3464098	-0.94008064	-1.011601	-0.8388381	-0.7825341	0.16881418	-0.83516884	-1.5052052	-0.3166294	-2.0122724	-1.5662651	-0.001924038	0.16168594	0.9024601	-0.17302513	0.32394934	0.001923561	0.11409426	-0.6861949	-0.66336346	1.3679967	1.0529008	1.5070562	1.7440691	7.2370996	3.6629112	4.8594384	-0.97656345	1.476685
"A_24_P922244"	-0.015743256	0.8650584	2.9199371	0.1133647	-0.54259586	0.4705305	0.015743256	0.9649401	0.904335	0.41040707	-0.72888374	-0.23675203	0.7031288	-0.6423774	-0.64553165	-0.3133669	-0.31057453	-0.4569788	-1.1853175	-1.2466097	-0.6065366	0.14046764	-0.9908776	-0.5620668	-0.19280553	0.05650425	0.09932327	1.75628	-1.2642303	1.8496752	1.9691153	3.5397067	1.8293684	3.0258956	-1.1132007	-0.35685778
"A_24_P922252"	-1.388484	-1.4967918	-1.0268254	-0.431458	-1.6929932	-0.22358656	0.14356327	-0.84386444	-1.1076398	-3.6264715	0.5809474	-0.9511175	0.33257627	0.5021596	2.377552	2.306449	2.4060059	2.3896046	-0.4355049	0.110877514	0.57723427	-0.3972869	0.4474945	-0.110877514	-0.123108864	2.050682	2.1797771	-1.9343929	-1.6004047	-1.6781235	-1.0608568	4.5764694	3.4018438	4.598371	0.6347871	2.9461684
"A_24_P922261"	0.37416267	-4.7335315	-2.146409	0.082864285	-0.5009241	-2.2233863	-1.8248239	-1.7908616	-1.7634244	-3.548851	0.8899665	0.7490821	-0.034429073	0.8072009	0.7219577	0.34728193	0.6059346	0.75120497	-0.5370679	-1.3864212	-1.7687001	0.39423704	0.034429073	0.30897188	-1.5267711	0.71962404	0.6375451	-1.8181291	-1.7683859	-1.9543977	-2.0331678	0.8919437	-0.28268218	0.91384506	0.73473597	0.8431735
"A_24_P922271"	0.73853016	-0.92528534	0.07294655	-1.4253998	0.26073408	-2.2368984	-2.221737	-1.2855334	-0.10892296	-2.5552692	0.21889687	-0.34836912	0.08759022	-0.33274746	-0.07294607	-0.7864337	-0.55307674	-0.40800142	2.5193455	2.6918101	2.8161745	2.0388327	1.9390554	1.8192253	3.1157794	0.5719557	0.6940985	-0.8890867	-0.27662182	-0.5062418	-0.10587883	5.7655153	4.866231	5.787417	-0.19160318	2.4046636
"A_24_P922288"	-0.61255455	-0.30225897	0.09694672	-0.018045425	0.018045425	-2.5647392	-3.183878	-2.0309172	-0.43937016	-0.63089705	-0.6701369	-0.9474015	-0.0987072	-0.89272594	-1.0311971	-0.47410774	-0.5376477	-0.8838258	1.8184774	2.6502647	2.3963513	1.643723	1.902695	1.7081652	2.9435515	0.6953573	0.78469944	0.58750105	0.36059427	-0.99694157	0.2068758	5.7629275	11.624902	5.40161	-0.48001194	2.0188565
"A_24_P922300"	1.2412064	2.546283	5.2340603	2.0233853	3.1917927	0.7651131	-0.29747653	1.8551161	1.5901091	-0.2957399	-0.30870843	2.1489594	2.2566226	0.19365048	-3.692355	-2.8244536	-2.6068523	-2.9601476	-2.3239443	-2.1428907	-1.3795345	-2.244065	-1.7248938	-2.2550828	-1.9710972	-2.9984934	-2.8035986	4.5575047	4.376957	4.1962376	4.3180027	3.2999082	5.191409	2.8239477	-0.65080714	-0.19365048
"A_24_P922308"	-0.007789135	-0.09885836	-0.53804255	-0.996696	-0.30357885	-1.9895902	-2.4280686	-1.3106942	0.2914257	-0.064101696	-2.7887807	-2.9617276	-2.3951373	-2.9662251	0.007789135	-1.8202443	-2.79289	-2.0945725	0.8473673	0.9254279	2.6986973	1.0456595	1.5787253	3.3880863	1.4252043	-2.7483506	-2.9876218	0.15465403	0.16962957	0.06430006	1.5025458	6.026351	5.995696	6.048252	0.15545511	8.682793
"A_24_P922314"	-0.025051117	0.17087936	-0.5748601	-1.023489	-0.2615881	-2.2323694	-2.5750675	-1.4235334	0.15280437	-0.9756832	-3.3062134	-3.082529	-0.9189615	-3.1495914	2.503646	-1.9816914	-2.9866314	-2.1731195	0.5559869	0.80631495	1.4330873	0.8658428	2.3908362	0.8771	1.1815186	-2.9278889	-3.0256577	0.94923306	1.0291891	-0.15823555	1.2782125	5.729911	6.0565896	5.976843	0.025051117	9.974655
"A_24_P922327"	1.1270771	-3.1169438	2.5594835	0.38315868	0.7415099	-2.1438031	-3.0479665	-1.6416531	-1.8853812	-1.7919292	-1.71385	-1.9427948	-0.74285316	-1.6132984	-3.1742764	-1.632657	-2.1301994	-1.8583789	0.6037383	0.67507505	0.30054665	-0.12507248	0.28517914	0.12507248	1.2019558	-1.0601892	-1.7975426	2.4871178	2.3952365	2.3874803	2.3200192	3.2216675	2.0470417	3.243569	-0.6072202	3.6749544
"A_24_P922331"	-0.016407013	-0.878047	1.7444158	-0.9238386	-0.35524082	-2.3117085	-2.7772942	-1.6313472	0.024323463	-0.2850685	-2.0392241	-0.35662794	-0.014869213	-1.2721376	-0.4878435	-1.861218	-2.592082	-2.1393566	0.92244244	1.0702333	1.7956133	0.69107676	1.2533374	0.9244251	1.0315723	-2.7596788	-3.2138672	2.6727948	3.5995307	2.9495287	1.8390126	5.66759	4.4929647	5.6894917	0.014868736	2.3067384
"A_24_P922349"	-0.10574055	-0.5568342	2.1301575	-1.05302	-0.40225983	-0.41158152	-2.6321592	-1.5883789	0.012272835	-1.0230098	-0.1497302	-0.25771475	-0.8182535	-0.59785175	-0.5381694	0.1396594	-0.6770787	-0.9733424	0.9589753	1.1134481	1.8588905	0.77471113	1.2749348	0.92592716	1.0593805	-2.5577965	-3.1731625	2.5999947	2.7364273	2.9738498	2.5020957	5.8048124	4.630187	5.826714	-0.012272835	2.4439607
"A_24_P922357"	1.4294732	0.003093004	-1.0008609	0.22925973	0.4562614	0.71999955	0.40412927	0.20427823	0.1834147	0.5765536	-0.08791804	0.43759274	-0.08955836	0.22565198	-0.628042	-0.5209434	-0.6671865	-0.3642919	-0.64384675	-0.5309708	-0.13278317	-0.45350432	-0.40391707	-0.8007419	0.111702204	0.59421945	0.42937303	-0.076186895	-0.003093004	-0.021880388	-0.1377728	1.5261188	0.35149288	1.5480201	0.2187097	-1.8347332
"A_24_P922387"	-0.22381973	-0.20926857	1.1243191	-1.1657839	-0.46072006	-2.000534	-2.5683346	-1.3596506	0.09297705	-0.30678415	-1.1567712	-0.6518059	0.3804674	-1.2806201	-0.5593395	-1.8898706	-0.8583269	-2.2349358	0.99487877	1.2146149	1.9616232	0.9289694	1.4330931	1.0531664	1.1415329	-2.4670362	-1.7037973	0.34910774	-0.063266754	0.90649366	0.6224618	6.009117	4.8344917	6.0310187	0.06326723	2.6482654
"A_24_P922397"	-0.9211037	-2.3450382	-2.47	0.06165099	-1.1577737	-0.8833425	-0.2998712	-0.43498206	-0.6551807	-1.6922472	1.2456315	0.4112885	-0.11103845	1.0829175	1.2186177	0.9133761	0.94065785	1.0829794	0.2886603	-0.124601126	-0.19326043	0.16006684	0.8358867	0.86727643	1.2121913	-0.06165099	0.15188909	-1.6000578	-0.65070796	-1.2618883	-0.8207426	2.9053655	1.7307396	2.9272668	0.6561239	-0.45548654
"A_24_P922401"	0.084434986	0.48965073	-0.47725153	-0.90571165	-0.14864492	-2.1455512	-2.513188	-1.3565044	0.24551487	-2.2074838	-3.2298408	-1.4720368	-1.1371503	-2.5133958	-0.5375147	-1.8822432	-2.8855405	-2.0725045	0.6407356	0.9226246	1.5430522	0.97647715	4.542133	0.9600973	1.2944841	-2.814155	-2.9336267	1.0973592	0.25626516	-0.084434986	0.45957327	7.8158674	4.663681	15.042988	0.14282274	2.4774551
"A_24_P922414"	0.89665675	2.5764797	4.9339504	-0.001849413	0.001849413	0.5282991	-0.10510373	1.8273466	1.6613548	0.3578117	-0.4953215	1.4528406	1.847182	0.21673274	-2.0764678	-1.5430291	-2.0182602	-2.0159295	-1.3733103	-0.86121535	-1.7843931	-1.9501922	-2.0610206	-2.3395464	-1.5026143	-1.9766753	-1.9990284	3.3105094	3.5006034	3.5022438	3.0377405	0.39200592	-0.78261995	1.0567298	-1.2688406	2.8108985
